sample	unit	platform	fq1	fq2
AVB	1	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVB_S400_L005_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVB_S400_L005_R2_001.fastq.gz
AVB	2	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVB_S400_L006_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVB_S400_L006_R2_001.fastq.gz
AVB	3	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVB_S400_L007_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVB_S400_L007_R2_001.fastq.gz
AVB	4	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVB_S400_L008_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVB_S400_L008_R2_001.fastq.gz
AVB	5	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R2_001.fastq.gz
AVB	6	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R2_002.fastq.gz
AVB	7	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R2_003.fastq.gz
AVB	8	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R2_004.fastq.gz
AVB	9	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R2_005.fastq.gz
AVB	10	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R2_006.fastq.gz
AVB	11	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R2_007.fastq.gz
AVB	12	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R1_008.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R2_008.fastq.gz
AVB	13	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R1_009.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L001_R2_009.fastq.gz
AVB	14	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R2_001.fastq.gz
AVB	15	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R2_002.fastq.gz
AVB	16	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R2_003.fastq.gz
AVB	17	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R2_004.fastq.gz
AVB	18	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R2_005.fastq.gz
AVB	19	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R2_006.fastq.gz
AVB	20	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R2_007.fastq.gz
AVB	21	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R1_008.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R2_008.fastq.gz
AVB	22	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R1_009.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-AVB_ATCACG_L002_R2_009.fastq.gz
AVT	1	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVT_S395_L005_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVT_S395_L005_R2_001.fastq.gz
AVT	2	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVT_S395_L006_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVT_S395_L006_R2_001.fastq.gz
AVT	3	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVT_S395_L007_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVT_S395_L007_R2_001.fastq.gz
AVT	4	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVT_S395_L008_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/AVT_S395_L008_R2_001.fastq.gz
AVT	5	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R2_001.fastq.gz
AVT	6	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R2_002.fastq.gz
AVT	7	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R2_003.fastq.gz
AVT	8	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R2_004.fastq.gz
AVT	9	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R2_005.fastq.gz
AVT	10	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R2_006.fastq.gz
AVT	11	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R2_007.fastq.gz
AVT	12	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R1_008.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L001_R2_008.fastq.gz
AVT	13	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R2_001.fastq.gz
AVT	14	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R2_002.fastq.gz
AVT	15	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R2_003.fastq.gz
AVT	16	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R2_004.fastq.gz
AVT	17	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R2_005.fastq.gz
AVT	18	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R2_006.fastq.gz
AVT	19	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R2_007.fastq.gz
AVT	20	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R1_008.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-AVT_GATCAG_L002_R2_008.fastq.gz
PSB	1	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PSB_S397_L005_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PSB_S397_L005_R2_001.fastq.gz
PSB	2	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PSB_S397_L006_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PSB_S397_L006_R2_001.fastq.gz
PSB	3	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PSB_S397_L007_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PSB_S397_L007_R2_001.fastq.gz
PSB	4	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PSB_S397_L008_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PSB_S397_L008_R2_001.fastq.gz
PSB	5	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R2_001.fastq.gz
PSB	6	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R2_002.fastq.gz
PSB	7	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R2_003.fastq.gz
PSB	8	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R2_004.fastq.gz
PSB	9	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R2_005.fastq.gz
PSB	10	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R2_006.fastq.gz
PSB	11	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R2_007.fastq.gz
PSB	12	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R1_008.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R2_008.fastq.gz
PSB	13	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R1_009.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L001_R2_009.fastq.gz
PSB	14	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R2_001.fastq.gz
PSB	15	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R2_002.fastq.gz
PSB	16	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R2_003.fastq.gz
PSB	17	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R2_004.fastq.gz
PSB	18	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R2_005.fastq.gz
PSB	19	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R2_006.fastq.gz
PSB	20	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R2_007.fastq.gz
PSB	21	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R1_008.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R2_008.fastq.gz
PSB	22	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R1_009.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-PSB_CCGTCC_L002_R2_009.fastq.gz
PST	1	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PST_S398_L005_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PST_S398_L005_R2_001.fastq.gz
PST	2	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PST_S398_L006_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PST_S398_L006_R2_001.fastq.gz
PST	3	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PST_S398_L007_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PST_S398_L007_R2_001.fastq.gz
PST	4	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PST_S398_L008_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/PST_S398_L008_R2_001.fastq.gz
PST	5	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R2_001.fastq.gz
PST	6	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R2_002.fastq.gz
PST	7	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R2_003.fastq.gz
PST	8	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R2_004.fastq.gz
PST	9	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R2_005.fastq.gz
PST	10	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R2_006.fastq.gz
PST	11	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L001_R2_007.fastq.gz
PST	12	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R2_001.fastq.gz
PST	13	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R2_002.fastq.gz
PST	14	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R2_003.fastq.gz
PST	15	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R2_004.fastq.gz
PST	16	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R2_005.fastq.gz
PST	17	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R2_006.fastq.gz
PST	18	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-PST_TAGCTT_L002_R2_007.fastq.gz
RMB	1	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMB_S399_L005_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMB_S399_L005_R2_001.fastq.gz
RMB	2	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMB_S399_L006_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMB_S399_L006_R2_001.fastq.gz
RMB	3	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMB_S399_L007_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMB_S399_L007_R2_001.fastq.gz
RMB	4	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMB_S399_L008_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMB_S399_L008_R2_001.fastq.gz
RMB	5	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R2_001.fastq.gz
RMB	6	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R2_002.fastq.gz
RMB	7	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R2_003.fastq.gz
RMB	8	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R2_004.fastq.gz
RMB	9	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R2_005.fastq.gz
RMB	10	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L001_R2_006.fastq.gz
RMB	11	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R2_001.fastq.gz
RMB	12	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R2_002.fastq.gz
RMB	13	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R2_003.fastq.gz
RMB	14	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R2_004.fastq.gz
RMB	15	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R2_005.fastq.gz
RMB	16	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R2_006.fastq.gz
RMB	17	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/B-RMB_ACTTGA_L002_R2_007.fastq.gz
RMT	1	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMT_S396_L005_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMT_S396_L005_R2_001.fastq.gz
RMT	2	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMT_S396_L006_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMT_S396_L006_R2_001.fastq.gz
